"OrderID","OrderDate","ShipDate","ShipMode","CustomerID","ProductID","OrderCostPrice","OrderSellingPrice"
"4080","12/21/2020","12/24/2020","First Class","LS-17245","TEC-PH-10002293","29","48"
"4081","9/25/2021","9/29/2021","Standard Class","KE-16420","OFF-PA-10000380","48","60"
"4082","9/25/2021","9/29/2021","Standard Class","KE-16420","OFF-BI-10004828","4","5"
"4083","6/24/2022","6/30/2022","Standard Class","MC-17635","OFF-BI-10004632","165","183"
"4084","6/24/2022","6/30/2022","Standard Class","MC-17635","OFF-PA-10000327","7","10"
"4085","7/9/2022","9/9/2022","First Class","Dp-13240","OFF-BI-10003291","4","8"
"4086","4/8/2021","6/8/2021","Second Class","LC-16930","TEC-PH-10002275","181","302"
"4087","4/8/2021","6/8/2021","Second Class","LC-16930","OFF-BI-10003291","10","21"
"4088","4/8/2021","6/8/2021","Second Class","LC-16930","OFF-BI-10000343","6","12"
"4089","8/19/2019","8/26/2019","Standard Class","LH-16900","FUR-BO-10000711","383","639"
"4090","1/4/2021","5/4/2021","Standard Class","TB-21175","OFF-LA-10001297","14","21"
"4091","1/4/2021","5/4/2021","Standard Class","TB-21175","OFF-SU-10001574","10","11"
"4092","1/4/2021","5/4/2021","Standard Class","TB-21175","OFF-BI-10003305","13","14"
"4093","5/16/2022","5/18/2022","First Class","JM-15865","OFF-ST-10002574","177","221"
"4094","8/24/2020","8/28/2020","Standard Class","KW-16435","TEC-MA-10000864","2464","3080"
"4095","8/24/2020","8/28/2020","Standard Class","KW-16435","TEC-AC-10003289","40","80"
"4096","8/24/2020","8/28/2020","Standard Class","KW-16435","TEC-PH-10001619","353","588"
"4097","9/23/2019","9/28/2019","Standard Class","SC-20095","OFF-PA-10004888","29","32"
"4098","9/23/2019","9/28/2019","Standard Class","SC-20095","OFF-ST-10000736","283","405"
"4099","9/23/2019","9/28/2019","Standard Class","SC-20095","OFF-BI-10001120","6615","9450"
"4100","9/23/2019","9/28/2019","Standard Class","SC-20095","OFF-BI-10000301","12","13"
"4101","6/19/2022","6/23/2022","Standard Class","ZC-21910","OFF-AP-10004655","1","2"
"4102","6/19/2022","6/23/2022","Standard Class","ZC-21910","OFF-AP-10002906","0","0"
"4103","6/19/2022","6/23/2022","Standard Class","ZC-21910","OFF-PA-10000740","88","146"
"4104","12/21/2022","12/21/2022","Same Day","RB-19465","FUR-FU-10001940","10","16"
"4105","7/8/2022","8/13/2022","Standard Class","JK-15370","TEC-PH-10000439","80","160"
"4106","7/8/2022","8/13/2022","Standard Class","JK-15370","OFF-BI-10000404","8","14"
"4107","8/22/2021","8/26/2021","Standard Class","DD-13570","OFF-BI-10003676","3","4"
"4108","7/9/2020","7/9/2020","Same Day","MC-17275","OFF-ST-10002486","7","14"
"4109","7/9/2020","7/9/2020","Same Day","MC-17275","FUR-TA-10003837","19","27"
"4110","12/25/2020","1/1/2021","Standard Class","DL-13495","TEC-PH-10002923","52","74"
"4111","12/25/2020","1/1/2021","Standard Class","DL-13495","FUR-BO-10004360","129","161"
"4112","12/25/2020","1/1/2021","Standard Class","DL-13495","OFF-PA-10002160","9","17"
"4113","12/25/2020","1/1/2021","Standard Class","DL-13495","OFF-AR-10002375","2","3"
"4114","2/5/2020","7/5/2020","Standard Class","NC-18625","OFF-LA-10000443","6","9"
"4115","2/5/2020","7/5/2020","Standard Class","NC-18625","TEC-PH-10001750","79","158"
"4116","11/24/2021","11/27/2021","First Class","AC-10450","OFF-BI-10004632","1098","1220"
"4117","11/24/2020","11/29/2020","Standard Class","TS-21340","OFF-BI-10002813","3","3"
"4118","11/24/2020","11/29/2020","Standard Class","TS-21340","OFF-PA-10002005","14","19"
"4119","11/24/2020","11/29/2020","Standard Class","TS-21340","OFF-ST-10000060","364","455"
"4120","11/24/2020","11/29/2020","Standard Class","TS-21340","OFF-BI-10002706","82","91"
"4121","4/9/2022","10/9/2022","Standard Class","MM-17920","TEC-AC-10000199","11","19"
"4122","11/5/2022","12/5/2022","Same Day","LP-17080","OFF-PA-10002870","22","37"
"4123","11/5/2022","12/5/2022","Same Day","LP-17080","OFF-LA-10004545","19","38"
"4124","11/5/2022","12/5/2022","Same Day","LP-17080","OFF-BI-10000962","13","26"
"4125","11/5/2019","5/18/2019","Standard Class","BG-11695","OFF-AP-10004249","22","36"
"4126","7/27/2022","7/31/2022","Second Class","MG-18145","FUR-FU-10001602","82","91"
"4127","6/5/2022","9/5/2022","First Class","GZ-14470","OFF-AR-10003179","38","55"
"4128","9/19/2019","9/24/2019","Standard Class","JL-15835","OFF-ST-10003722","40","67"
"4129","9/19/2019","9/24/2019","Standard Class","JL-15835","TEC-MA-10001127","2100","2625"
"4130","3/29/2020","4/4/2020","Standard Class","DO-13435","OFF-AP-10001947","37","73"
"4131","11/18/2019","11/25/2019","Standard Class","AB-10600","OFF-BI-10001107","13","14"
"4132","2/7/2020","9/7/2020","Standard Class","KB-16315","OFF-PA-10000349","10","12"
"4133","2/7/2020","9/7/2020","Standard Class","KB-16315","OFF-PA-10003349","14","16"
"4134","8/9/2019","9/13/2019","Standard Class","TT-21070","OFF-FA-10002280","27","45"
"4135","8/9/2019","9/13/2019","Standard Class","TT-21070","TEC-MA-10000029","189","210"
"4136","2/10/2022","8/10/2022","Standard Class","PV-18985","OFF-BI-10002854","78","112"
"4137","2/10/2022","8/10/2022","Standard Class","PV-18985","OFF-ST-10003716","1260","1575"
"4138","11/19/2022","11/23/2022","Standard Class","DD-13570","OFF-FA-10000624","18","25"
"4139","12/30/2021","1/1/2022","First Class","KD-16495","OFF-BI-10004654","6","7"
"4140","1/12/2022","4/12/2022","First Class","RA-19285","OFF-ST-10001228","22","37"
"4141","1/12/2022","4/12/2022","First Class","RA-19285","FUR-FU-10003798","47","79"
"4142","6/13/2021","6/17/2021","Standard Class","SS-20590","OFF-LA-10003148","11","19"
"4143","5/19/2019","5/23/2019","Standard Class","JH-15820","OFF-BI-10001249","52","57"
"4144","1/30/2022","6/2/2022","Standard Class","EH-14125","OFF-AR-10003759","10","13"
"4145","1/30/2022","6/2/2022","Standard Class","EH-14125","OFF-AR-10001227","5","9"
"4146","1/30/2022","6/2/2022","Standard Class","EH-14125","FUR-CH-10000863","97","121"
"4147","11/28/2020","4/12/2020","Standard Class","TP-21415","FUR-FU-10004017","226","323"
"4148","10/23/2022","10/28/2022","Standard Class","RB-19330","OFF-BI-10000962","9","10"
"4149","10/23/2022","10/28/2022","Standard Class","RB-19330","OFF-ST-10004507","11","14"
"4150","10/23/2022","10/28/2022","Standard Class","RB-19330","TEC-AC-10002942","28","55"
"4151","10/23/2022","10/28/2022","Standard Class","RB-19330","OFF-ST-10002344","207","259"
"4152","7/9/2022","11/9/2022","Standard Class","CB-12025","OFF-LA-10002475","23","29"
"4153","7/9/2022","11/9/2022","Standard Class","CB-12025","OFF-PA-10003072","9","16"
"4154","7/9/2022","11/9/2022","Standard Class","CB-12025","OFF-EN-10001509","2","5"
"4155","12/29/2021","3/1/2022","Standard Class","MP-17965","OFF-BI-10004781","19","38"
"4156","12/29/2021","3/1/2022","Standard Class","MP-17965","OFF-BI-10000145","2","3"
"4157","5/12/2020","9/12/2020","Second Class","SW-20245","TEC-AC-10003280","34","48"
"4158","5/12/2020","9/12/2020","Second Class","SW-20245","OFF-BI-10001107","18","26"
"4159","1/11/2019","8/11/2019","Standard Class","SM-20950","OFF-PA-10000533","8","16"
"4160","4/16/2021","4/23/2021","Standard Class","AP-10915","OFF-AR-10003056","8","13"
"4161","5/14/2022","5/18/2022","Standard Class","AH-10465","TEC-PH-10002834","270","540"
"4162","5/14/2022","5/18/2022","Standard Class","AH-10465","OFF-ST-10002214","18","23"
"4163","3/14/2020","3/18/2020","Standard Class","EP-13915","OFF-LA-10004484","13","17"
"4164","3/14/2020","3/18/2020","Standard Class","EP-13915","OFF-BI-10003091","336","672"
"4165","1/14/2022","1/16/2022","First Class","TP-21565","TEC-AC-10003027","85","169"
"4166","1/14/2022","1/16/2022","First Class","TP-21565","OFF-ST-10003638","101","169"
"4167","8/3/2020","3/13/2020","Standard Class","AR-10825","OFF-PA-10003848","16","19"
"4168","11/10/2019","10/13/2019","First Class","HA-14920","OFF-ST-10002352","22","32"
"4169","11/10/2019","10/13/2019","First Class","HA-14920","FUR-CH-10000229","304","434"
"4170","4/13/2020","4/14/2020","First Class","HJ-14875","OFF-PA-10000788","25","31"
"4171","4/13/2020","4/14/2020","First Class","HJ-14875","OFF-PA-10002968","44","55"
"4172","11/16/2022","11/20/2022","Standard Class","JK-15370","OFF-ST-10002486","39","49"
"4173","1/7/2021","1/7/2021","Same Day","JF-15355","OFF-BI-10002215","9","14"
"4174","1/7/2021","1/7/2021","Same Day","JF-15355","OFF-PA-10000788","6","13"
"4175","1/7/2021","1/7/2021","Same Day","JF-15355","OFF-BI-10003364","41","58"
"4176","11/29/2020","11/30/2020","First Class","EK-13795","OFF-AR-10003582","39","56"
"4177","7/4/2019","12/4/2019","Standard Class","RS-19765","TEC-PH-10003273","378","630"
"4178","7/4/2019","12/4/2019","Standard Class","RS-19765","OFF-PA-10000100","111","123"
"4179","6/16/2021","6/18/2021","Second Class","BD-11320","OFF-PA-10001776","37","46"
"4180","6/3/2022","10/3/2022","Standard Class","BF-11170","OFF-BI-10004182","10","15"
"4181","7/10/2022","11/10/2022","Standard Class","JK-15730","OFF-BI-10000756","4","4"
"4182","6/10/2022","12/10/2022","Standard Class","CR-12820","TEC-AC-10001539","160","320"
"4183","6/10/2022","12/10/2022","Standard Class","CR-12820","OFF-PA-10002377","12","17"
"4184","6/10/2022","12/10/2022","Standard Class","CR-12820","OFF-ST-10000991","241","345"
"4185","5/12/2021","7/12/2021","First Class","AG-10300","FUR-BO-10002853","66","82"
"4186","10/21/2021","10/22/2021","First Class","CM-12160","TEC-AC-10004510","88","98"
"4187","5/18/2022","5/23/2022","Standard Class","SG-20890","OFF-BI-10003712","3","7"
"4188","5/18/2022","5/23/2022","Standard Class","SG-20890","OFF-BI-10002571","2","2"
"4189","5/18/2022","5/23/2022","Standard Class","SG-20890","OFF-ST-10004835","7","9"
"4190","9/26/2021","1/10/2021","Second Class","CS-12175","OFF-PA-10004022","7","10"
"4191","11/17/2022","11/22/2022","Standard Class","HL-15040","TEC-CO-10004722","8400","10500"
"4192","8/7/2020","8/7/2020","Same Day","DM-13015","OFF-PA-10004248","17","21"
"4193","11/16/2020","11/20/2020","Standard Class","HK-14890","FUR-TA-10000577","348","696"
"4194","11/16/2020","11/20/2020","Standard Class","HK-14890","TEC-PH-10001254","183","305"
"4195","6/18/2020","6/22/2020","Standard Class","BG-11740","OFF-AR-10001044","42","52"
"4196","8/4/2021","4/14/2021","Standard Class","CK-12595","FUR-FU-10002597","22","25"
"4197","4/18/2020","4/23/2020","Second Class","RF-19735","OFF-LA-10004093","20","22"
"4198","3/12/2021","8/12/2021","Standard Class","CJ-12010","OFF-AP-10000179","276","395"
"4199","3/12/2021","8/12/2021","Standard Class","CJ-12010","OFF-BI-10001072","16","18"
"4200","10/12/2020","10/12/2020","Same Day","MA-17560","OFF-LA-10004093","6","7"
"4201","10/12/2020","10/12/2020","Same Day","MA-17560","TEC-CO-10002095","400","800"
"4202","10/12/2020","10/12/2020","Same Day","MA-17560","OFF-PA-10002713","25","41"
"4203","10/12/2020","10/12/2020","Same Day","MA-17560","OFF-PA-10002254","148","185"
"4204","10/31/2019","2/11/2019","Second Class","AM-10705","OFF-AR-10001683","34","49"
"4205","10/31/2019","2/11/2019","Second Class","AM-10705","OFF-PA-10002195","6","10"
"4206","10/31/2019","2/11/2019","Second Class","AM-10705","FUR-FU-10002364","10","15"
"4207","10/31/2019","2/11/2019","Second Class","AM-10705","OFF-BI-10004001","27","34"
"4208","10/31/2019","2/11/2019","Second Class","AM-10705","FUR-FU-10000023","14","18"
"4209","10/31/2019","2/11/2019","Second Class","AM-10705","FUR-CH-10002320","1444","1605"
"4210","10/31/2019","2/11/2019","Second Class","AM-10705","FUR-TA-10003238","347","386"
"4211","9/12/2022","12/14/2022","Standard Class","AH-10585","OFF-PA-10004965","10","16"
"4212","5/5/2019","9/5/2019","Second Class","PF-19120","OFF-PA-10003016","8","9"
"4213","5/5/2019","9/5/2019","Second Class","PF-19120","OFF-AR-10003651","5","7"
"4214","5/5/2019","9/5/2019","Second Class","PF-19120","OFF-PA-10001363","17","25"
"4215","4/3/2021","8/3/2021","Standard Class","RD-19480","OFF-BI-10003876","103","128"
"4216","11/30/2019","4/12/2019","Standard Class","JL-15505","OFF-EN-10004007","56","62"
"4217","2/18/2020","2/22/2020","Standard Class","AB-10600","OFF-LA-10002271","8","9"
"4218","1/4/2022","3/4/2022","First Class","NC-18535","FUR-BO-10003894","241","483"
"4219","1/4/2022","3/4/2022","First Class","NC-18535","TEC-MA-10000418","4320","4800"
"4220","11/6/2022","6/13/2022","Second Class","TB-21400","OFF-PA-10004243","27","38"
"4221","11/6/2022","6/13/2022","Second Class","TB-21400","OFF-BI-10001759","15","18"
"4222","11/6/2022","6/13/2022","Second Class","TB-21400","TEC-MA-10001570","270","386"
"4223","11/6/2022","6/13/2022","Second Class","TB-21400","OFF-ST-10004804","51","103"
"4224","11/6/2022","6/13/2022","Second Class","TB-21400","FUR-BO-10001519","87","174"
"4225","9/30/2021","3/10/2021","First Class","SJ-20215","OFF-BI-10000343","2","2"
"4226","12/13/2019","12/17/2019","Standard Class","EB-13840","FUR-FU-10003930","76","94"
"4227","11/11/2022","11/16/2022","Standard Class","WB-21850","OFF-FA-10004854","37","46"
"4228","5/1/2020","10/1/2020","Standard Class","SR-20740","FUR-CH-10003396","49","62"
"4229","3/24/2021","3/26/2021","First Class","VG-21805","OFF-PA-10001994","20","22"
"4230","5/7/2022","10/7/2022","Standard Class","LS-16945","FUR-FU-10003601","299","332"
"4231","5/7/2022","10/7/2022","Standard Class","LS-16945","OFF-BI-10003429","7","11"
"4232","5/7/2022","10/7/2022","Standard Class","LS-16945","OFF-PA-10000232","12","16"
"4233","5/7/2022","10/7/2022","Standard Class","LS-16945","OFF-PA-10002195","28","31"
"4234","5/7/2022","10/7/2022","Standard Class","LS-16945","OFF-BI-10004492","6","6"
"4235","9/21/2019","9/24/2019","First Class","MA-17560","OFF-PA-10004000","9","11"
"4236","9/21/2019","9/24/2019","First Class","MA-17560","OFF-LA-10004425","17","21"
"4237","7/23/2021","7/27/2021","Standard Class","NF-18475","OFF-BI-10000948","6","11"
"4238","8/29/2022","3/9/2022","Second Class","MD-17860","OFF-AR-10001972","5","9"
"4239","3/26/2022","3/28/2022","First Class","MZ-17335","OFF-AR-10004587","12","20"
"4240","12/29/2022","4/1/2023","Standard Class","KB-16600","OFF-PA-10000994","168","210"
"4241","9/20/2019","9/26/2019","Standard Class","MA-17995","OFF-AP-10001366","26","44"
"4242","9/20/2019","9/26/2019","Standard Class","MA-17995","OFF-BI-10001636","18","20"
"4243","4/4/2021","5/4/2021","First Class","ME-17320","TEC-PH-10001448","120","150"
"4244","4/4/2021","5/4/2021","First Class","ME-17320","OFF-PA-10001776","17","28"
"4245","3/26/2019","3/30/2019","Standard Class","JD-15895","TEC-AC-10002323","60","66"
"4246","11/28/2022","4/12/2022","Standard Class","LS-16975","OFF-AR-10004582","1","2"
"4247","11/28/2022","4/12/2022","Standard Class","LS-16975","FUR-FU-10000576","630","1049"
"4248","11/28/2022","4/12/2022","Standard Class","LS-16975","FUR-FU-10004270","17","21"
"4249","1/12/2021","5/12/2021","Second Class","SJ-20500","OFF-BI-10004236","70","88"
"4250","1/12/2021","5/12/2021","Second Class","SJ-20500","FUR-CH-10004997","451","752"
"4251","9/19/2019","9/19/2019","Same Day","BS-11365","FUR-CH-10000988","710","887"
"4252","10/23/2020","10/23/2020","Same Day","RA-19285","TEC-PH-10004897","34","56"
"4253","10/23/2020","10/23/2020","Same Day","RA-19285","OFF-AR-10002656","7","11"
"4254","10/23/2020","10/23/2020","Same Day","RA-19285","TEC-PH-10004924","6","12"
"4255","10/13/2022","10/16/2022","First Class","TS-21610","OFF-PA-10003127","44","63"
"4256","10/13/2022","10/16/2022","First Class","TS-21610","OFF-BI-10000778","77","97"
"4257","10/13/2022","10/16/2022","First Class","TS-21610","FUR-FU-10001424","6","10"
"4258","4/9/2020","9/9/2020","Standard Class","KB-16585","OFF-BI-10000962","9","10"
"4259","3/14/2021","3/16/2021","First Class","MM-18280","FUR-CH-10002880","157","197"
"4260","10/28/2022","2/11/2022","Second Class","LO-17170","OFF-EN-10004386","34","48"
"4261","10/15/2022","10/19/2022","Second Class","RS-19420","OFF-LA-10001045","7","13"
"4262","7/8/2022","11/8/2022","Standard Class","CC-12475","TEC-AC-10002006","51","64"
"4263","9/21/2022","9/25/2022","Standard Class","KT-16480","OFF-AP-10001242","48","80"
"4264","3/11/2022","8/11/2022","Standard Class","DM-13015","OFF-BI-10000216","11","12"
"4265","5/11/2021","9/11/2021","Standard Class","EP-13915","FUR-TA-10002774","604","863"
"4266","5/11/2021","9/11/2021","Standard Class","EP-13915","OFF-BI-10004364","2","4"
"4267","5/11/2021","9/11/2021","Standard Class","EP-13915","FUR-BO-10000780","478","957"
"4268","5/11/2021","9/11/2021","Standard Class","EP-13915","OFF-BI-10001989","10","13"
"4269","5/11/2021","9/11/2021","Standard Class","EP-13915","TEC-AC-10004001","155","172"
"4270","6/25/2022","6/29/2022","Second Class","AM-10705","FUR-TA-10000688","436","871"
"4271","11/26/2020","11/30/2020","Standard Class","SH-20635","FUR-FU-10003930","554","692"
"4272","11/24/2021","11/27/2021","Second Class","LA-16780","FUR-FU-10000965","187","208"
"4273","7/21/2022","7/21/2022","Same Day","SF-20200","TEC-PH-10004071","43","72"
"4274","7/21/2022","7/21/2022","Same Day","SF-20200","OFF-AR-10001044","21","26"
"4275","10/23/2020","10/28/2020","Standard Class","AG-10495","OFF-BI-10004140","2","4"
"4276","9/7/2020","7/13/2020","Standard Class","KN-16450","OFF-AP-10002684","39","49"
"4277","8/18/2022","8/22/2022","Standard Class","NF-18595","OFF-ST-10000046","258","323"
"4278","4/16/2021","4/20/2021","Standard Class","BS-11365","TEC-MA-10001047","7280","9100"
"4279","4/16/2021","4/20/2021","Standard Class","BS-11365","FUR-FU-10000550","9","10"
"4280","4/16/2021","4/20/2021","Standard Class","BS-11365","OFF-BI-10002432","15","25"
"4281","11/14/2019","11/18/2019","Standard Class","RM-19675","OFF-PA-10004470","9","11"
"4282","11/14/2019","11/18/2019","Standard Class","RM-19675","FUR-CH-10001797","48","69"
"4283","12/20/2019","12/23/2019","First Class","AB-10105","OFF-LA-10003720","3","4"
"4284","12/20/2019","12/23/2019","First Class","AB-10105","OFF-BI-10004600","883","1104"
"4285","11/21/2020","11/26/2020","Second Class","CA-11965","FUR-BO-10003965","148","246"
"4286","11/21/2020","11/26/2020","Second Class","CA-11965","OFF-LA-10000240","8","12"
"4287","11/21/2020","11/26/2020","Second Class","CA-11965","TEC-CO-10001571","352","440"
"4288","12/28/2022","3/1/2023","Standard Class","EH-14005","OFF-ST-10000736","39","65"
"4289","5/17/2020","5/21/2020","Standard Class","ON-18715","OFF-BI-10002082","20","33"
"4290","5/17/2020","5/21/2020","Standard Class","ON-18715","OFF-PA-10002250","13","14"
"4291","9/12/2022","12/13/2022","Second Class","AT-10435","OFF-AR-10000122","8","11"
"4292","9/12/2022","12/13/2022","Second Class","AT-10435","FUR-TA-10003748","717","896"
"4293","9/12/2022","12/13/2022","Second Class","AT-10435","OFF-AP-10001394","95","189"
"4294","10/3/2022","3/16/2022","Standard Class","EB-13870","TEC-PH-10004896","49","54"
"4295","10/22/2022","10/27/2022","Standard Class","DW-13195","FUR-TA-10002607","106","177"
